CustomerID,FirstName,LastName,Email,SignupDate,TotalSpent
490,David,Smith,user490@example.com,2023-05-06,1225.84
491,Alice,Brown,user491@example.com,2023-05-07,1897.6
492,Alice,Brown,user492@example.com,2023-05-08,1174.98
493,Bob,Jones,user493@example.com,2023-05-09,412.32
494,Alice,Jones,user494@example.com,2023-05-10,3037.07
495,Carol,Smith,user495@example.com,2023-05-11,3357.65
496,Carol,Taylor,user496@example.com,2023-05-12,3116.48
497,David,Taylor,user497@example.com,2023-05-13,2344.3
498,Alice,Brown,user498@example.com,2023-05-14,1929.94
499,David,Brown,user499@example.com,2023-05-15,4323.5
500,Carol,Brown,user500@example.com,2023-05-16,2619.45
501,Alice,Jones,user501@example.com,2023-05-17,2421.95
502,Alice,Jones,user502@example.com,2023-05-18,176.93
503,David,Brown,user503@example.com,2023-05-19,1739.18
504,Carol,Brown,user504@example.com,2023-05-20,1931.97
505,Alice,Brown,user505@example.com,2023-05-21,2024.17
506,David,Taylor,user506@example.com,2023-05-22,2921.85
507,Carol,Jones,user507@example.com,2023-05-23,2691.33
508,David,Taylor,user508@example.com,2023-05-24,3059.13
509,Bob,Taylor,user509@example.com,2023-05-25,3836.17
510,Alice,Brown,user510@example.com,2023-05-26,4074.28
511,Bob,Brown,user511@example.com,2023-05-27,3604.71
512,Carol,Smith,user512@example.com,2023-05-28,4779.84
513,Bob,Smith,user513@example.com,2023-05-29,140.25
514,Bob,Taylor,user514@example.com,2023-05-30,1019.1
515,Carol,Jones,user515@example.com,2023-05-31,87.44
516,David,Brown,user516@example.com,2023-06-01,3255.0
517,Bob,Brown,user517@example.com,2023-06-02,4495.25
518,David,Taylor,user518@example.com,2023-06-03,1255.24
519,Bob,Smith,user519@example.com,2023-06-04,4638.82
520,David,Jones,user520@example.com,2023-06-05,348.32
521,Carol,Smith,user521@example.com,2023-06-06,4675.46
522,Bob,Smith,user522@example.com,2023-06-07,1790.53
523,Carol,Smith,user523@example.com,2023-06-08,552.03
524,Bob,Smith,user524@example.com,2023-06-09,2455.07
525,Carol,Brown,user525@example.com,2023-06-10,1321.04
526,Carol,Brown,user526@example.com,2023-06-11,1460.12
527,Bob,Smith,user527@example.com,2023-06-12,1571.09
528,Bob,Jones,user528@example.com,2023-06-13,4024.98
529,Bob,Taylor,user529@example.com,2023-06-14,2718.85
530,Alice,Jones,user530@example.com,2023-06-15,1590.97
531,David,Jones,user531@example.com,2023-06-16,3071.15
532,Alice,Jones,user532@example.com,2023-06-17,3594.95
533,Alice,Smith,user533@example.com,2023-06-18,1399.49
534,Carol,Brown,user534@example.com,2023-06-19,2097.07
535,Bob,Jones,user535@example.com,2023-06-20,653.34
536,David,Smith,user536@example.com,2023-06-21,946.69
537,Carol,Jones,user537@example.com,2023-06-22,3421.53
538,Alice,Jones,user538@example.com,2023-06-23,948.12
539,Bob,Smith,user539@example.com,2023-06-24,2649.56
540,Carol,Brown,user540@example.com,2023-06-25,3559.78
541,Bob,Brown,user541@example.com,2023-06-26,579.04
542,Carol,Taylor,user542@example.com,2023-06-27,2858.2
543,Bob,Smith,user543@example.com,2023-06-28,1319.99
544,Alice,Taylor,user544@example.com,2023-06-29,4816.49
545,David,Taylor,user545@example.com,2023-06-30,2443.55
546,Alice,Taylor,user546@example.com,2023-07-01,4039.66
547,David,Brown,user547@example.com,2023-07-02,2773.62
548,Bob,Smith,user548@example.com,2023-07-03,264.89
549,Carol,Taylor,user549@example.com,2023-07-04,3184.1
550,Alice,Smith,user550@example.com,2023-07-05,4759.45
551,David,Smith,user551@example.com,2023-07-06,3027.98
552,Alice,Brown,user552@example.com,2023-07-07,4104.98
553,David,Taylor,user553@example.com,2023-07-08,4426.82
554,Alice,Taylor,user554@example.com,2023-07-09,1178.99
555,David,Smith,user555@example.com,2023-07-10,1099.62
556,David,Jones,user556@example.com,2023-07-11,3074.36
557,Bob,Brown,user557@example.com,2023-07-12,2084.59
558,David,Brown,user558@example.com,2023-07-13,4207.31
559,Bob,Brown,user559@example.com,2023-07-14,4505.11
560,David,Brown,user560@example.com,2023-07-15,1799.44
561,Carol,Taylor,user561@example.com,2023-07-16,1222.51
562,Carol,Taylor,user562@example.com,2023-07-17,3913.6
563,Carol,Jones,user563@example.com,2023-07-18,1410.29
564,David,Brown,user564@example.com,2023-07-19,4121.94
565,Bob,Brown,user565@example.com,2023-07-20,2147.5
566,Bob,Smith,user566@example.com,2023-07-21,3354.37
567,David,Taylor,user567@example.com,2023-07-22,522.9
568,Carol,Brown,user568@example.com,2023-07-23,3138.1
569,Carol,Jones,user569@example.com,2023-07-24,2286.25
570,Bob,Jones,user570@example.com,2023-07-25,2953.71
571,Carol,Taylor,user571@example.com,2023-07-26,881.67
572,Alice,Jones,user572@example.com,2023-07-27,3697.53
573,Bob,Jones,user573@example.com,2023-07-28,4320.85
574,Carol,Taylor,user574@example.com,2023-07-29,1122.86
575,Bob,Brown,user575@example.com,2023-07-30,523.79
576,Alice,Brown,user576@example.com,2023-07-31,167.01
577,Bob,Jones,user577@example.com,2023-08-01,3227.76
578,Bob,Jones,user578@example.com,2023-08-02,3055.12
579,Bob,Brown,user579@example.com,2023-08-03,2756.15
580,Bob,Taylor,user580@example.com,2023-08-04,1198.14
581,Alice,Jones,user581@example.com,2023-08-05,1984.98
582,David,Smith,user582@example.com,2023-08-06,2992.66
583,Bob,Taylor,user583@example.com,2023-08-07,2509.0
584,Bob,Jones,user584@example.com,2023-08-08,4939.54
585,Carol,Jones,user585@example.com,2023-08-09,725.38
586,Bob,Smith,user586@example.com,2023-08-10,3490.97
587,Carol,Smith,user587@example.com,2023-08-11,2051.38
588,David,Brown,user588@example.com,2023-08-12,2169.59
589,Alice,Taylor,user589@example.com,2023-08-13,3602.11
590,Alice,Taylor,user590@example.com,2023-08-14,3477.56
591,David,Brown,user591@example.com,2023-08-15,4956.72
592,Alice,Taylor,user592@example.com,2023-08-16,685.55
593,David,Taylor,user593@example.com,2023-08-17,565.34
594,David,Taylor,user594@example.com,2023-08-18,3635.48
595,David,Taylor,user595@example.com,2023-08-19,2913.02
596,Alice,Taylor,user596@example.com,2023-08-20,1407.1
597,Carol,Smith,user597@example.com,2023-08-21,443.13
598,David,Taylor,user598@example.com,2023-08-22,474.01
599,Bob,Smith,user599@example.com,2023-08-23,4476.24
600,Alice,Taylor,user600@example.com,2023-08-24,999.74
601,David,Brown,user601@example.com,2023-08-25,1650.69
602,David,Jones,user602@example.com,2023-08-26,1171.95
603,Bob,Smith,user603@example.com,2023-08-27,1807.23
604,Carol,Taylor,user604@example.com,2023-08-28,393.65
605,Carol,Brown,user605@example.com,2023-08-29,2619.35
606,Carol,Jones,user606@example.com,2023-08-30,384.68
607,David,Smith,user607@example.com,2023-08-31,4011.76
608,David,Jones,user608@example.com,2023-09-01,1206.87
609,David,Brown,user609@example.com,2023-09-02,2723.06
610,Alice,Smith,user610@example.com,2023-09-03,4406.39
611,Bob,Jones,user611@example.com,2023-09-04,3271.84
612,David,Taylor,user612@example.com,2023-09-05,2688.14
613,Bob,Smith,user613@example.com,2023-09-06,1655.45
614,Bob,Jones,user614@example.com,2023-09-07,1698.36
615,Carol,Brown,user615@example.com,2023-09-08,3363.96
616,Alice,Brown,user616@example.com,2023-09-09,4970.99
617,David,Smith,user617@example.com,2023-09-10,3326.1
618,Carol,Jones,user618@example.com,2023-09-11,2811.03
619,Carol,Smith,user619@example.com,2023-09-12,3666.72
620,David,Smith,user620@example.com,2023-09-13,2352.77
621,Bob,Jones,user621@example.com,2023-09-14,347.7
622,Carol,Jones,user622@example.com,2023-09-15,2833.37
623,Bob,Taylor,user623@example.com,2023-09-16,4790.25
624,Alice,Jones,user624@example.com,2023-09-17,917.75
625,Bob,Brown,user625@example.com,2023-09-18,3465.52
626,Alice,Smith,user626@example.com,2023-09-19,1044.62
627,Bob,Smith,user627@example.com,2023-09-20,2702.35
628,Carol,Brown,user628@example.com,2023-09-21,528.55
629,Carol,Jones,user629@example.com,2023-09-22,2279.34
630,Alice,Brown,user630@example.com,2023-09-23,3793.01
631,David,Brown,user631@example.com,2023-09-24,1770.48
632,Alice,Taylor,user632@example.com,2023-09-25,3341.31
633,Alice,Brown,user633@example.com,2023-09-26,3987.48
634,Bob,Smith,user634@example.com,2023-09-27,4639.53
635,Bob,Brown,user635@example.com,2023-09-28,1211.48
636,Alice,Smith,user636@example.com,2023-09-29,2026.61
637,Carol,Smith,user637@example.com,2023-09-30,804.46
638,Bob,Smith,user638@example.com,2023-10-01,4962.79
639,David,Jones,user639@example.com,2023-10-02,4638.65
640,Bob,Taylor,user640@example.com,2023-10-03,2722.79
641,Bob,Smith,user641@example.com,2023-10-04,4218.06
642,David,Smith,user642@example.com,2023-10-05,2628.74
643,Alice,Jones,user643@example.com,2023-10-06,3136.75
644,David,Smith,user644@example.com,2023-10-07,491.17
645,Alice,Brown,user645@example.com,2023-10-08,3788.59
646,Alice,Brown,user646@example.com,2023-10-09,682.18
647,Alice,Taylor,user647@example.com,2023-10-10,4139.03
648,David,Smith,user648@example.com,2023-10-11,3921.04
649,Alice,Jones,user649@example.com,2023-10-12,3558.29
650,Carol,Brown,user650@example.com,2023-10-13,228.99
651,David,Jones,user651@example.com,2023-10-14,1550.49
652,Carol,Jones,user652@example.com,2023-10-15,1352.41
653,Alice,Brown,user653@example.com,2023-10-16,1832.68
654,Bob,Jones,user654@example.com,2023-10-17,483.83
655,Alice,Brown,user655@example.com,2023-10-18,4687.94
656,Carol,Jones,user656@example.com,2023-10-19,2791.32
657,Carol,Brown,user657@example.com,2023-10-20,1562.35
658,David,Smith,user658@example.com,2023-10-21,2015.06
659,Bob,Taylor,user659@example.com,2023-10-22,2263.65
660,David,Brown,user660@example.com,2023-10-23,3022.94
661,Carol,Brown,user661@example.com,2023-10-24,2602.61
662,Alice,Taylor,user662@example.com,2023-10-25,4600.99
663,Bob,Brown,user663@example.com,2023-10-26,2509.97
664,Alice,Brown,user664@example.com,2023-10-27,4961.18
665,Alice,Jones,user665@example.com,2023-10-28,4264.55
666,Bob,Taylor,user666@example.com,2023-10-29,1082.13
667,David,Smith,user667@example.com,2023-10-30,4656.45
668,Alice,Brown,user668@example.com,2023-10-31,626.01
669,Carol,Taylor,user669@example.com,2023-11-01,4096.38
670,Alice,Jones,user670@example.com,2023-11-02,1934.09
671,Bob,Smith,user671@example.com,2023-11-03,4395.97
672,Bob,Taylor,user672@example.com,2023-11-04,4346.88
673,Bob,Smith,user673@example.com,2023-11-05,4039.33
674,David,Smith,user674@example.com,2023-11-06,3960.65
675,Alice,Smith,user675@example.com,2023-11-07,1558.16
676,David,Brown,user676@example.com,2023-11-08,450.55
677,David,Brown,user677@example.com,2023-11-09,2044.75
678,Bob,Jones,user678@example.com,2023-11-10,908.95
679,Bob,Jones,user679@example.com,2023-11-11,3490.01
680,David,Taylor,user680@example.com,2023-11-12,1763.19
681,Alice,Jones,user681@example.com,2023-11-13,4879.27
682,Carol,Smith,user682@example.com,2023-11-14,3222.81
683,David,Smith,user683@example.com,2023-11-15,4121.28
684,Alice,Brown,user684@example.com,2023-11-16,706.0
685,Bob,Smith,user685@example.com,2023-11-17,4316.97
686,Bob,Taylor,user686@example.com,2023-11-18,4617.65
687,Alice,Smith,user687@example.com,2023-11-19,2460.96
688,Carol,Smith,user688@example.com,2023-11-20,3050.95
689,Bob,Taylor,user689@example.com,2023-11-21,3835.81
690,Bob,Jones,user690@example.com,2023-11-22,915.45
691,Bob,Jones,user691@example.com,2023-11-23,2537.7
692,Alice,Taylor,user692@example.com,2023-11-24,2023.38
693,David,Brown,user693@example.com,2023-11-25,774.55
694,Bob,Smith,user694@example.com,2023-11-26,1869.3
695,David,Taylor,user695@example.com,2023-11-27,387.45
696,Carol,Smith,user696@example.com,2023-11-28,177.77
697,Bob,Brown,user697@example.com,2023-11-29,719.07
698,Bob,Smith,user698@example.com,2023-11-30,4817.42
699,Carol,Taylor,user699@example.com,2023-12-01,2770.17
700,Bob,Smith,user700@example.com,2023-12-02,4830.82
701,David,Jones,user701@example.com,2023-12-03,2190.86
702,Alice,Brown,user702@example.com,2023-12-04,1593.49
703,David,Brown,user703@example.com,2023-12-05,2555.4
704,Alice,Brown,user704@example.com,2023-12-06,2225.58
705,Alice,Taylor,user705@example.com,2023-12-07,573.04
706,David,Brown,user706@example.com,2023-12-08,3222.09
707,David,Jones,user707@example.com,2023-12-09,1119.39
708,David,Taylor,user708@example.com,2023-12-10,3116.96
709,David,Jones,user709@example.com,2023-12-11,3268.5
710,Carol,Smith,user710@example.com,2023-12-12,802.52
711,Bob,Smith,user711@example.com,2023-12-13,353.68
712,Alice,Smith,user712@example.com,2023-12-14,3914.77
713,David,Smith,user713@example.com,2023-12-15,2326.01
714,David,Jones,user714@example.com,2023-12-16,337.91
715,David,Taylor,user715@example.com,2023-12-17,4974.59
716,Carol,Taylor,user716@example.com,2023-12-18,336.01
717,David,Brown,user717@example.com,2023-12-19,3490.42
718,David,Jones,user718@example.com,2023-12-20,4919.21
719,David,Smith,user719@example.com,2023-12-21,1233.94
720,Bob,Jones,user720@example.com,2023-12-22,754.13
721,Carol,Brown,user721@example.com,2023-12-23,650.86
722,David,Brown,user722@example.com,2023-12-24,1551.21
723,Alice,Jones,user723@example.com,2023-12-25,550.18
724,Alice,Jones,user724@example.com,2023-12-26,3476.2
725,Alice,Jones,user725@example.com,2023-12-27,358.34
726,Carol,Taylor,user726@example.com,2023-12-28,2571.64
727,Carol,Smith,user727@example.com,2023-12-29,4983.65
728,Alice,Jones,user728@example.com,2023-12-30,4079.15
729,David,Jones,user729@example.com,2023-12-31,3095.34
730,Carol,Jones,user730@example.com,2024-01-01,1565.96
731,Alice,Brown,user731@example.com,2024-01-02,3138.28
732,Alice,Brown,user732@example.com,2024-01-03,2658.86
733,David,Taylor,user733@example.com,2024-01-04,2159.11
734,Bob,Smith,user734@example.com,2024-01-05,697.02
735,Carol,Taylor,user735@example.com,2024-01-06,4438.69
736,David,Smith,user736@example.com,2024-01-07,2276.43
737,Alice,Brown,user737@example.com,2024-01-08,1013.38
738,Alice,Brown,user738@example.com,2024-01-09,1870.41
739,David,Brown,user739@example.com,2024-01-10,2099.94
740,Carol,Taylor,user740@example.com,2024-01-11,4146.31
741,Bob,Jones,user741@example.com,2024-01-12,3681.39
742,Bob,Jones,user742@example.com,2024-01-13,3858.06
743,Alice,Brown,user743@example.com,2024-01-14,104.6
744,Carol,Jones,user744@example.com,2024-01-15,2109.96
745,Bob,Jones,user745@example.com,2024-01-16,2432.65
746,Carol,Taylor,user746@example.com,2024-01-17,145.0
747,Carol,Smith,user747@example.com,2024-01-18,1336.08
748,Alice,Brown,user748@example.com,2024-01-19,3813.43
749,Bob,Brown,user749@example.com,2024-01-20,728.69
750,David,Taylor,user750@example.com,2024-01-21,2699.79
751,Alice,Taylor,user751@example.com,2024-01-22,1115.25
752,Bob,Jones,user752@example.com,2024-01-23,110.0
753,Bob,Brown,user753@example.com,2024-01-24,1243.95
754,Bob,Smith,user754@example.com,2024-01-25,4880.58
755,Bob,Taylor,user755@example.com,2024-01-26,4017.61
756,Bob,Smith,user756@example.com,2024-01-27,4799.9
757,Carol,Smith,user757@example.com,2024-01-28,2464.88
758,Alice,Brown,user758@example.com,2024-01-29,593.19
759,Carol,Brown,user759@example.com,2024-01-30,2762.4
760,David,Taylor,user760@example.com,2024-01-31,2299.17
761,Bob,Brown,user761@example.com,2024-02-01,4229.57
762,Alice,Brown,user762@example.com,2024-02-02,535.51
763,Bob,Brown,user763@example.com,2024-02-03,2466.79
764,Alice,Smith,user764@example.com,2024-02-04,792.74
765,Carol,Taylor,user765@example.com,2024-02-05,1657.15
766,Alice,Jones,user766@example.com,2024-02-06,3699.92
767,David,Smith,user767@example.com,2024-02-07,2406.29
768,David,Brown,user768@example.com,2024-02-08,1910.65
769,Alice,Smith,user769@example.com,2024-02-09,2002.66
770,Alice,Brown,user770@example.com,2024-02-10,2324.26
771,Alice,Brown,user771@example.com,2024-02-11,3935.83
772,Alice,Smith,user772@example.com,2024-02-12,4465.82
773,David,Taylor,user773@example.com,2024-02-13,4778.91
774,Bob,Brown,user774@example.com,2024-02-14,3945.17
775,Alice,Taylor,user775@example.com,2024-02-15,1611.26
776,Alice,Jones,user776@example.com,2024-02-16,3456.27
777,David,Brown,user777@example.com,2024-02-17,2216.14
778,David,Taylor,user778@example.com,2024-02-18,1310.62
779,Carol,Taylor,user779@example.com,2024-02-19,4212.31
780,Alice,Jones,user780@example.com,2024-02-20,240.21
781,Carol,Taylor,user781@example.com,2024-02-21,4513.72
782,David,Taylor,user782@example.com,2024-02-22,2334.31
783,David,Jones,user783@example.com,2024-02-23,3204.15
784,Bob,Brown,user784@example.com,2024-02-24,3313.8
785,Alice,Taylor,user785@example.com,2024-02-25,4480.83
786,Carol,Taylor,user786@example.com,2024-02-26,3201.51
787,David,Taylor,user787@example.com,2024-02-27,3088.97
788,David,Smith,user788@example.com,2024-02-28,379.93
789,Carol,Jones,user789@example.com,2024-02-29,2616.12
790,Bob,Smith,user790@example.com,2024-03-01,793.34
791,David,Jones,user791@example.com,2024-03-02,3700.3
792,Alice,Brown,user792@example.com,2024-03-03,2585.5
793,David,Brown,user793@example.com,2024-03-04,3417.13
794,Alice,Taylor,user794@example.com,2024-03-05,256.28
795,Carol,Jones,user795@example.com,2024-03-06,469.72
796,Alice,Brown,user796@example.com,2024-03-07,3595.8
797,Carol,Jones,user797@example.com,2024-03-08,406.82
798,Alice,Brown,user798@example.com,2024-03-09,402.72
799,Carol,Smith,user799@example.com,2024-03-10,109.94
800,Alice,Brown,user800@example.com,2024-03-11,4784.68
801,Bob,Smith,user801@example.com,2024-03-12,3700.67
802,Alice,Brown,user802@example.com,2024-03-13,1798.59
803,Alice,Taylor,user803@example.com,2024-03-14,1517.85
804,Bob,Smith,user804@example.com,2024-03-15,1781.03
805,David,Brown,user805@example.com,2024-03-16,3884.53
806,David,Taylor,user806@example.com,2024-03-17,3323.78
807,Alice,Smith,user807@example.com,2024-03-18,966.72
808,Bob,Taylor,user808@example.com,2024-03-19,911.84
809,Alice,Jones,user809@example.com,2024-03-20,537.06
810,Carol,Jones,user810@example.com,2024-03-21,3318.5
811,Carol,Smith,user811@example.com,2024-03-22,3833.64
812,Alice,Brown,user812@example.com,2024-03-23,1361.98
813,David,Smith,user813@example.com,2024-03-24,153.68
814,David,Taylor,user814@example.com,2024-03-25,456.75
815,Alice,Brown,user815@example.com,2024-03-26,4840.91
816,Alice,Jones,user816@example.com,2024-03-27,1512.45
817,Carol,Brown,user817@example.com,2024-03-28,3857.65
818,David,Jones,user818@example.com,2024-03-29,3142.08
819,Alice,Brown,user819@example.com,2024-03-30,1940.6
820,Carol,Brown,user820@example.com,2024-03-31,1068.15
821,David,Brown,user821@example.com,2024-04-01,650.86
822,Bob,Taylor,user822@example.com,2024-04-02,3094.31
823,Carol,Taylor,user823@example.com,2024-04-03,3884.44
824,David,Smith,user824@example.com,2024-04-04,3237.33
825,David,Smith,user825@example.com,2024-04-05,2675.0
826,Carol,Jones,user826@example.com,2024-04-06,257.66
827,Bob,Taylor,user827@example.com,2024-04-07,4844.02
828,Carol,Jones,user828@example.com,2024-04-08,4003.64
829,David,Smith,user829@example.com,2024-04-09,1499.47
830,Alice,Jones,user830@example.com,2024-04-10,4900.85
831,Alice,Smith,user831@example.com,2024-04-11,3029.31
832,Carol,Taylor,user832@example.com,2024-04-12,2932.99
833,David,Brown,user833@example.com,2024-04-13,3752.96
834,Alice,Taylor,user834@example.com,2024-04-14,4068.26
835,David,Jones,user835@example.com,2024-04-15,3299.57
836,Carol,Jones,user836@example.com,2024-04-16,684.07
837,Alice,Taylor,user837@example.com,2024-04-17,1724.42
838,David,Taylor,user838@example.com,2024-04-18,4644.01
839,Alice,Smith,user839@example.com,2024-04-19,1161.85
840,Carol,Jones,user840@example.com,2024-04-20,1892.23
841,David,Jones,user841@example.com,2024-04-21,2188.78
842,Alice,Taylor,user842@example.com,2024-04-22,2225.05
843,Carol,Brown,user843@example.com,2024-04-23,3084.05
844,Alice,Jones,user844@example.com,2024-04-24,4718.23
845,Alice,Brown,user845@example.com,2024-04-25,1241.43
846,Bob,Taylor,user846@example.com,2024-04-26,651.43
847,Bob,Taylor,user847@example.com,2024-04-27,1027.48
848,Carol,Smith,user848@example.com,2024-04-28,4440.28
849,Bob,Jones,user849@example.com,2024-04-29,3246.76
850,Carol,Brown,user850@example.com,2024-04-30,1465.24
851,Bob,Smith,user851@example.com,2024-05-01,4088.94
852,Alice,Jones,user852@example.com,2024-05-02,4313.78
853,Carol,Smith,user853@example.com,2024-05-03,4240.25
854,Carol,Taylor,user854@example.com,2024-05-04,4598.69
855,Alice,Jones,user855@example.com,2024-05-05,1298.59
856,Carol,Smith,user856@example.com,2024-05-06,3787.46
857,Carol,Smith,user857@example.com,2024-05-07,2329.67
858,Bob,Brown,user858@example.com,2024-05-08,4217.89
859,Carol,Smith,user859@example.com,2024-05-09,3656.03
860,David,Jones,user860@example.com,2024-05-10,3893.41
861,Alice,Jones,user861@example.com,2024-05-11,3298.0
862,Bob,Brown,user862@example.com,2024-05-12,928.27
863,Bob,Jones,user863@example.com,2024-05-13,2747.88
864,David,Taylor,user864@example.com,2024-05-14,4924.12
865,Alice,Jones,user865@example.com,2024-05-15,4690.07
866,Alice,Jones,user866@example.com,2024-05-16,263.71
867,Bob,Smith,user867@example.com,2024-05-17,865.83
868,Carol,Smith,user868@example.com,2024-05-18,702.06
869,Bob,Jones,user869@example.com,2024-05-19,3643.6
870,Alice,Brown,user870@example.com,2024-05-20,4098.04
871,David,Smith,user871@example.com,2024-05-21,1106.88
872,Bob,Brown,user872@example.com,2024-05-22,2553.97
873,Alice,Jones,user873@example.com,2024-05-23,4211.48
874,Bob,Jones,user874@example.com,2024-05-24,3677.37
875,Carol,Taylor,user875@example.com,2024-05-25,2734.07
876,Bob,Smith,user876@example.com,2024-05-26,2972.22
877,Bob,Jones,user877@example.com,2024-05-27,2566.38
878,Alice,Taylor,user878@example.com,2024-05-28,1522.86
879,Alice,Smith,user879@example.com,2024-05-29,2846.86
880,Alice,Jones,user880@example.com,2024-05-30,3459.98
881,Bob,Jones,user881@example.com,2024-05-31,4372.95
882,Carol,Smith,user882@example.com,2024-06-01,3199.64
883,David,Smith,user883@example.com,2024-06-02,3817.55
884,David,Smith,user884@example.com,2024-06-03,842.35
885,Alice,Jones,user885@example.com,2024-06-04,2334.71
886,Alice,Jones,user886@example.com,2024-06-05,96.19
887,Bob,Taylor,user887@example.com,2024-06-06,1271.06
888,David,Brown,user888@example.com,2024-06-07,3645.99
889,Alice,Smith,user889@example.com,2024-06-08,4959.46
890,Carol,Jones,user890@example.com,2024-06-09,540.93
891,Carol,Jones,user891@example.com,2024-06-10,2037.4
892,Alice,Smith,user892@example.com,2024-06-11,4010.35
893,Alice,Brown,user893@example.com,2024-06-12,1059.98
894,David,Smith,user894@example.com,2024-06-13,2797.67
895,David,Brown,user895@example.com,2024-06-14,3678.7
896,Bob,Jones,user896@example.com,2024-06-15,3099.13
897,David,Brown,user897@example.com,2024-06-16,980.72
898,Carol,Taylor,user898@example.com,2024-06-17,1809.15
899,Carol,Jones,user899@example.com,2024-06-18,3929.77
900,Alice,Taylor,user900@example.com,2024-06-19,2793.42
901,David,Smith,user901@example.com,2024-06-20,75.89
902,Bob,Smith,user902@example.com,2024-06-21,3816.9
903,Carol,Smith,user903@example.com,2024-06-22,224.79
904,Carol,Brown,user904@example.com,2024-06-23,3741.38
905,Bob,Jones,user905@example.com,2024-06-24,1052.28
906,Bob,Smith,user906@example.com,2024-06-25,4792.46
907,Carol,Smith,user907@example.com,2024-06-26,1871.31
908,Carol,Jones,user908@example.com,2024-06-27,1668.31
909,Bob,Smith,user909@example.com,2024-06-28,787.0
910,Carol,Taylor,user910@example.com,2024-06-29,1562.74
911,Alice,Jones,user911@example.com,2024-06-30,4389.42
912,Alice,Jones,user912@example.com,2024-07-01,4981.85
913,Bob,Jones,user913@example.com,2024-07-02,1873.13
914,David,Taylor,user914@example.com,2024-07-03,2270.62
915,Bob,Jones,user915@example.com,2024-07-04,3624.25
916,Bob,Taylor,user916@example.com,2024-07-05,4436.67
917,David,Jones,user917@example.com,2024-07-06,2985.57
918,David,Brown,user918@example.com,2024-07-07,1988.05
919,David,Smith,user919@example.com,2024-07-08,2092.48
920,Alice,Brown,user920@example.com,2024-07-09,3493.31
921,Carol,Smith,user921@example.com,2024-07-10,65.93
922,Alice,Taylor,user922@example.com,2024-07-11,3116.97
923,Carol,Brown,user923@example.com,2024-07-12,1809.69
924,Alice,Jones,user924@example.com,2024-07-13,3981.28
925,Carol,Smith,user925@example.com,2024-07-14,510.3
926,Alice,Smith,user926@example.com,2024-07-15,2961.6
927,David,Brown,user927@example.com,2024-07-16,2430.82
928,Bob,Taylor,user928@example.com,2024-07-17,3229.51
929,Alice,Brown,user929@example.com,2024-07-18,371.03
930,Carol,Taylor,user930@example.com,2024-07-19,2920.92
931,David,Taylor,user931@example.com,2024-07-20,2829.35
932,Alice,Smith,user932@example.com,2024-07-21,2825.27
933,Alice,Brown,user933@example.com,2024-07-22,3037.26
934,David,Brown,user934@example.com,2024-07-23,3398.52
935,Alice,Taylor,user935@example.com,2024-07-24,4034.7
936,Bob,Brown,user936@example.com,2024-07-25,1385.61
937,Alice,Jones,user937@example.com,2024-07-26,4133.99
938,Bob,Jones,user938@example.com,2024-07-27,2516.37
939,Bob,Brown,user939@example.com,2024-07-28,431.44
940,David,Brown,user940@example.com,2024-07-29,339.83
941,Alice,Taylor,user941@example.com,2024-07-30,1704.48
942,David,Jones,user942@example.com,2024-07-31,3935.24
943,Alice,Jones,user943@example.com,2024-08-01,3553.02
944,Alice,Smith,user944@example.com,2024-08-02,3953.64
945,Carol,Taylor,user945@example.com,2024-08-03,2610.48
946,Alice,Smith,user946@example.com,2024-08-04,2228.99
947,David,Jones,user947@example.com,2024-08-05,779.89
948,Bob,Taylor,user948@example.com,2024-08-06,1674.55
949,Alice,Brown,user949@example.com,2024-08-07,2198.4
950,Carol,Taylor,user950@example.com,2024-08-08,488.57
951,David,Brown,user951@example.com,2024-08-09,1142.03
952,Alice,Brown,user952@example.com,2024-08-10,3011.22
953,David,Taylor,user953@example.com,2024-08-11,3691.53
954,Carol,Brown,user954@example.com,2024-08-12,4991.82
955,Carol,Smith,user955@example.com,2024-08-13,4668.91
956,David,Jones,user956@example.com,2024-08-14,3230.7
957,Alice,Brown,user957@example.com,2024-08-15,2135.18
958,Bob,Smith,user958@example.com,2024-08-16,3199.08
959,Carol,Brown,user959@example.com,2024-08-17,3938.98
960,Alice,Jones,user960@example.com,2024-08-18,635.76
961,Alice,Smith,user961@example.com,2024-08-19,2079.03
962,Bob,Jones,user962@example.com,2024-08-20,4207.02
963,Carol,Jones,user963@example.com,2024-08-21,1949.97
964,Carol,Smith,user964@example.com,2024-08-22,2880.77
965,Alice,Smith,user965@example.com,2024-08-23,2959.46
966,Alice,Smith,user966@example.com,2024-08-24,963.16
967,Bob,Taylor,user967@example.com,2024-08-25,1843.07
968,Bob,Smith,user968@example.com,2024-08-26,1705.83
969,Carol,Smith,user969@example.com,2024-08-27,179.67
970,David,Smith,user970@example.com,2024-08-28,169.75
971,Carol,Smith,user971@example.com,2024-08-29,4166.9
972,Alice,Brown,user972@example.com,2024-08-30,1401.7
973,Carol,Taylor,user973@example.com,2024-08-31,2614.49
974,David,Jones,user974@example.com,2024-09-01,1528.69
975,Bob,Smith,user975@example.com,2024-09-02,4706.36
976,David,Brown,user976@example.com,2024-09-03,1333.52
977,David,Brown,user977@example.com,2024-09-04,2176.8
978,David,Brown,user978@example.com,2024-09-05,4370.01
